treatment,size
distort_30,41
distort_30,1
distort_30,3
distort_30,3
distort_30,1
distort_30,12
distort_30,7
distort_30,11
distort_30,8
distort_30,6
distort_30,6
distort_30,1
distort_30,34
distort_30,12
distort_30,62
distort_30,3
distort_30,130
distort_30,57
distort_30,26
distort_30,23
distort_30,13
distort_30,64
distort_30,1
distort_30,42
distort_30,22
distort_30,1
distort_30,9
distort_30,9
distort_30,1
distort_30,1
distort_30,1
distort_30,108
distort_30,1
distort_30,39
distort_30,13
distort_30,1
distort_30,3
distort_30,11
distort_30,1
distort_30,63
distort_30,68
distort_30,1
distort_30,85
distort_30,3
distort_30,1
distort_30,1
distort_30,1
distort_30,85
distort_30,107
distort_30,7
distort_30,14
distort_30,7
distort_30,50
distort_30,1
distort_30,1
distort_30,14
distort_30,107
distort_30,4
distort_30,3
distort_30,122
distort_30,14
distort_30,27
distort_30,8
distort_30,5
distort_30,6
distort_30,7
distort_30,7
distort_30,8
distort_30,1
distort_30,10
distort_30,1
distort_30,25
distort_30,7
distort_30,5
distort_30,3
distort_30,83
distort_30,2
distort_30,2
distort_30,7
distort_30,8
distort_30,1
distort_30,2
distort_30,39
distort_30,141
distort_30,3
distort_30,3
distort_30,5
distort_30,5
distort_30,1
distort_30,5
distort_30,65
distort_30,6
distort_30,87
distort_30,20
distort_30,27
distort_30,3
distort_30,3
distort_30,3
distort_30,23
distort_30,123
distort_30,72
distort_30,36
distort_30,14
distort_30,38
distort_30,1
distort_30,80
distort_30,35
distort_30,1
distort_30,1
distort_30,38
distort_30,8
distort_30,15
distort_30,95
distort_30,71
distort_30,23
distort_30,61
distort_30,10
distort_30,67
distort_30,11
distort_30,142
distort_30,1
distort_30,63
distort_30,8
distort_30,10
distort_30,1
distort_30,21
distort_30,81
distort_30,48
distort_30,22
distort_30,2
distort_30,1
distort_30,113
distort_30,21
distort_30,38
distort_30,20
distort_30,77
distort_30,20
distort_30,42
distort_30,3
distort_30,58
distort_30,4
distort_30,4
distort_30,88
distort_30,1
distort_30,13
distort_30,7
distort_30,1
distort_30,32
distort_30,5
distort_30,50
distort_30,99
distort_30,1
distort_30,1
distort_30,1
distort_30,9
distort_30,1
distort_30,3
distort_30,1
distort_30,14
distort_30,20
distort_30,41
distort_30,12
distort_30,129
distort_30,64
distort_30,1
distort_30,28
distort_30,1
distort_30,26
distort_30,55
distort_30,6
distort_30,90
distort_30,94
distort_30,139
distort_30,4
distort_30,3
distort_30,28
distort_30,23
distort_30,4
distort_30,1
distort_30,16
distort_30,3
distort_30,6
distort_30,14
distort_30,24
distort_30,1
distort_30,12
distort_30,10
distort_30,18
distort_30,2
distort_30,1
distort_30,59
distort_30,4
distort_30,5
distort_30,3
distort_30,45
distort_30,26
distort_30,13
distort_30,2
distort_30,116
distort_30,78
distort_30,1
distort_30,1
distort_30,23
distort_30,15
distort_30,1
distort_30,5
distort_30,86
distort_30,17
distort_30,3
distort_30,1
distort_30,6
distort_30,2
distort_30,78
distort_30,7
distort_30,16
distort_30,82
distort_30,74
distort_30,8
distort_30,7
distort_30,13
distort_30,112
distort_30,32
distort_30,31
distort_30,71
distort_30,34
distort_30,45
distort_30,3
distort_30,1
distort_30,7
distort_30,97
distort_30,10
distort_30,53
distort_30,84
distort_30,39
distort_30,11
distort_30,22
distort_30,15
distort_30,25
distort_30,18
distort_30,26
distort_30,145
distort_30,7
distort_30,11
distort_30,21
distort_30,27
distort_30,3
distort_30,1
distort_30,9
distort_30,1
distort_30,77
distort_30,63
distort_30,35
distort_30,131
distort_30,39
distort_30,48
distort_30,5
distort_30,98
distort_30,18
distort_30,3
distort_30,2
distort_30,5
distort_30,51
distort_30,69
distort_30,21
distort_30,6
distort_30,7
distort_30,7
distort_30,2
distort_30,15
distort_30,7
distort_30,31
distort_30,9
distort_30,13
distort_30,98
distort_30,1
distort_30,6
distort_30,7
distort_30,34
distort_30,39
distort_30,15
distort_30,13
distort_30,135
distort_30,1
distort_30,53
distort_30,69
distort_30,13
distort_30,23
distort_30,24
distort_30,46
distort_30,35
distort_30,1
distort_30,181
distort_30,90
distort_30,56
distort_30,5
distort_30,3
distort_30,20
distort_30,1
distort_30,7
distort_30,7
distort_30,4
distort_30,1
distort_30,4
distort_30,6
distort_30,15
distort_30,113
distort_30,99
distort_30,7
distort_30,109
distort_30,4
distort_30,1
distort_30,33
distort_30,34
distort_30,138
distort_30,80
distort_30,19
distort_30,14
distort_30,71
distort_30,13
distort_30,65
distort_30,116
distort_30,1
distort_30,87
distort_30,110
distort_30,81
distort_30,5
distort_40,181
distort_40,45
distort_40,76
distort_40,1
distort_40,79
distort_40,8
distort_40,1
distort_40,3
distort_40,6
distort_40,63
distort_40,39
distort_40,1
distort_40,1
distort_40,62
distort_40,54
distort_40,76
distort_40,3
distort_40,27
distort_40,74
distort_40,197
distort_40,3
distort_40,3
distort_40,2
distort_40,64
distort_40,7
distort_40,1
distort_40,31
distort_40,4
distort_40,11
distort_40,3
distort_40,65
distort_40,5
distort_40,4
distort_40,110
distort_40,81
distort_40,3
distort_40,89
distort_40,3
distort_40,5
distort_40,96
distort_40,13
distort_40,72
distort_40,6
distort_40,29
distort_40,12
distort_40,6
distort_40,4
distort_40,1
distort_40,4
distort_40,3
distort_40,3
distort_40,13
distort_40,29
distort_40,61
distort_40,3
distort_40,2
distort_40,2
distort_40,1
distort_40,1
distort_40,1
distort_40,77
distort_40,3
distort_40,4
distort_40,3
distort_40,1
distort_40,2
distort_40,54
distort_40,1
distort_40,2
distort_40,188
distort_40,33
distort_40,91
distort_40,1
distort_40,23
distort_40,12
distort_40,33
distort_40,2
distort_40,1
distort_40,10
distort_40,6
distort_40,25
distort_40,45
distort_40,45
distort_40,20
distort_40,1
distort_40,7
distort_40,23
distort_40,26
distort_40,33
distort_40,89
distort_40,82
distort_40,4
distort_40,139
distort_40,28
distort_40,1
distort_40,13
distort_40,105
distort_40,6
distort_40,45
distort_40,7
distort_40,6
distort_40,8
distort_40,1
distort_40,1
distort_40,2
distort_40,1
distort_40,5
distort_40,14
distort_40,18
distort_40,38
distort_40,86
distort_40,25
distort_40,6
distort_40,197
distort_40,13
distort_40,4
distort_40,7
distort_40,86
distort_40,108
distort_40,84
distort_40,85
distort_40,9
distort_40,4
distort_40,3
distort_40,1
distort_40,1
distort_40,1
distort_40,4
distort_40,7
distort_40,7
distort_40,99
distort_40,1
distort_40,88
distort_40,65
distort_40,35
distort_40,42
distort_40,70
distort_40,82
distort_40,52
distort_40,35
distort_40,1
distort_40,27
distort_40,1
distort_40,15
distort_40,7
distort_40,13
distort_40,2
distort_40,1
distort_40,3
distort_40,4
distort_40,24
distort_40,3
distort_40,23
distort_40,9
distort_40,29
distort_40,69
distort_40,91
distort_40,82
distort_40,1
distort_40,5
distort_40,3
distort_40,8
distort_40,38
distort_40,40
distort_40,1
distort_40,2
distort_40,94
distort_40,12
distort_40,23
distort_40,129
distort_40,15
distort_40,24
distort_40,13
distort_40,7
distort_40,1
distort_40,116
distort_40,90
distort_40,2
distort_40,3
distort_40,164
distort_40,73
distort_40,76
distort_40,6
distort_40,28
distort_40,3
distort_40,14
distort_40,1
distort_40,24
distort_40,2
distort_40,9
distort_40,213
distort_40,25
distort_40,3
distort_40,5
distort_40,14
distort_40,6
distort_40,27
distort_40,5
distort_40,35
distort_40,26
distort_40,31
distort_40,5
distort_40,5
distort_40,70
distort_40,66
distort_40,6
distort_40,4
distort_40,10
distort_40,35
distort_40,14
distort_40,1
distort_40,3
distort_40,2
distort_40,7
distort_40,3
distort_40,86
distort_40,4
distort_40,89
distort_40,83
distort_40,8
distort_40,48
distort_40,1
distort_40,49
distort_40,4
distort_40,74
distort_40,93
distort_40,11
distort_40,12
distort_40,1
distort_40,7
distort_40,9
distort_40,139
distort_40,7
distort_40,1
distort_40,47
distort_40,1
distort_40,11
distort_40,5
distort_40,5
distort_40,8
distort_40,3
distort_40,12
distort_40,3
distort_40,25
distort_40,1
distort_40,1
distort_40,3
distort_40,15
distort_40,7
distort_40,12
distort_40,7
distort_40,87
distort_40,162
distort_40,1
distort_40,23
distort_40,39
distort_40,10
distort_40,22
distort_40,1
distort_40,40
distort_40,5
distort_40,6
distort_40,5
distort_40,3
distort_40,7
distort_40,4
distort_40,8
distort_40,43
distort_40,10
distort_40,5
distort_40,3
distort_40,3
distort_40,201
distort_40,47
distort_40,1
distort_40,43
distort_40,1
distort_40,15
distort_40,145
distort_40,10
distort_40,2
distort_40,7
distort_40,72
distort_40,14
distort_40,12
distort_40,1
distort_40,3
distort_40,11
distort_40,3
distort_40,44
distort_40,2
distort_40,7
distort_40,1
distort_40,19
distort_40,1
distort_40,1
distort_40,1
distort_40,44
distort_40,149
distort_40,21
distort_40,6
distort_40,1
distort_40,6
distort_40,94
distort_40,6
distort_40,14
distort_40,1
distort_40,1
distort_40,7
distort_40,5
distort_40,5
distort_40,21
distort_40,63
distort_40,110
distort_40,21
distort_40,1
distort_40,26
distort_40,12
distort_40,3
distort_40,18
distort_40,30
distort_40,1
distort_40,50
distort_40,6
distort_40,5
distort_40,39
distort_40,41
distort_40,31
distort_40,1
distort_40,4
distort_40,1
distort_40,113
distort_40,78
distort_40,29
distort_40,24
distort_40,16
distort_40,1
distort_40,30
distort_40,7
distort_40,2
distort_40,3
distort_40,2
distort_40,24
distort_40,1
distort_40,1
distort_40,12
distort_40,2
distort_40,37
distort_40,6
distort_40,4
distort_40,7
distort_40,1
distort_40,173
distort_40,137
distort_40,54
distort_40,1
distort_40,1
distort_40,60
distort_40,146
distort_40,69
distort_40,1
distort_40,115
distort_40,8
distort_40,77
distort_40,100
distort_40,8
distort_40,7
distort_40,7
distort_40,1
distort_40,61
distort_40,48
distort_40,1
distort_40,16
distort_40,2
distort_40,2
distort_40,24
distort_40,46
distort_40,112
distort_40,13
distort_40,13
distort_40,9
distort_40,23
distort_40,7
distort_40,23
distort_40,41
distort_40,1
distort_40,9
distort_40,80
distort_40,66
distort_40,2
distort_40,1
distort_40,200
distort_40,1
distort_40,46
distort_40,1
distort_40,65
distort_40,3
distort_40,4
distort_40,5
distort_40,3
distort_40,31
distort_40,39
distort_40,2
distort_40,1
distort_40,29
distort_40,104
distort_40,66
distort_40,3
distort_40,1
distort_40,1
distort_40,1
distort_40,14
distort_40,2
distort_40,3
distort_40,33
distort_40,129
distort_40,13
distort_40,107
distort_40,31
distort_40,9
distort_40,12
distort_40,1
distort_40,26
distort_40,17
distort_40,83
distort_40,19
distort_40,24
distort_40,31
distort_40,1
distort_40,39
distort_40,222
distort_40,25
distort_40,52
distort_40,46
distort_40,7
distort_40,9
distort_40,34
distort_40,4
distort_40,1
distort_40,166
distort_40,21
distort_40,4
distort_40,101
distort_40,3
distort_40,9
distort_40,9
distort_40,14
distort_40,10
distort_40,10
distort_40,3
distort_40,4
distort_40,22
distort_40,24
distort_40,123
distort_40,22
distort_40,71
distort_40,1
distort_40,11
distort_40,1
distort_40,33
distort_40,4
distort_40,3
distort_40,2
distort_40,14
distort_40,25
distort_40,3
distort_40,2
distort_40,11
distort_40,64
distort_40,3
distort_40,7
distort_40,154
distort_40,5
distort_40,20
distort_40,1
distort_40,4
distort_40,89
distort_40,60
distort_40,10
distort_40,2
distort_40,1
distort_40,5
distort_40,3
distort_40,8
distort_40,19
distort_40,8
distort_40,11
distort_40,168
distort_40,48
distort_40,11
distort_40,3
distort_40,6
distort_40,70
distort_40,3
distort_40,52
distort_40,3
distort_40,121
distort_40,1
distort_40,13
distort_40,27
distort_40,1
distort_40,1
distort_40,31
distort_40,44
distort_40,3
distort_40,20
distort_40,35
distort_40,12
distort_40,33
distort_40,4
distort_40,4
distort_40,1
distort_40,46
distort_40,3
distort_40,166
distort_40,24
distort_40,48
distort_40,26
distort_40,1
distort_40,128
distort_40,7
distort_40,166
distort_40,94
distort_40,51
distort_40,118
distort_40,4
distort_40,46
distort_40,89
distort_40,6
distort_40,116
distort_40,3
distort_40,15
distort_40,3
distort_40,140
distort_40,33
distort_40,68
distort_40,10
distort_40,22
distort_40,19
distort_40,1
distort_40,25
distort_40,62
distort_40,3
distort_40,17
distort_40,47
distort_40,1
distort_40,1
distort_40,14
distort_40,117
distort_40,31
distort_40,11
distort_40,1
distort_40,1
distort_40,40
distort_40,78
distort_40,58
distort_40,89
distort_40,35
distort_40,34
distort_40,19
distort_40,50
distort_40,40
distort_40,18
distort_40,41
distort_40,12
distort_40,11
distort_40,1
distort_40,50
distort_40,156
distort_40,43
distort_40,34
distort_40,7
distort_40,1
distort_40,58
distort_40,19
distort_40,28
distort_40,2
distort_40,52
distort_40,105
distort_40,89
distort_40,44
distort_40,3
distort_40,3
distort_40,1
distort_40,29
distort_40,2
distort_40,38
distort_40,6
distort_40,2
distort_40,1
distort_40,1
distort_40,1
distort_40,5
distort_40,70
distort_40,131
distort_40,15
distort_40,28
distort_40,35
distort_40,7
distort_40,22
distort_40,1
distort_40,7
distort_40,20
distort_40,10
distort_40,4
distort_40,67
distort_40,3
distort_40,37
distort_40,5
distort_40,8
distort_40,115
distort_40,28
distort_40,7
distort_40,1
distort_40,35
distort_40,39
distort_40,1
distort_40,5
distort_40,4
distort_40,6
distort_40,47
distort_40,27
distort_40,3
distort_40,4
distort_40,7
distort_40,63
distort_40,1
distort_40,7
distort_40,71
distort_40,13
distort_40,26
distort_40,45
distort_40,7
distort_40,37
distort_40,5
distort_40,15
distort_40,60
distort_40,6
distort_40,7
distort_40,3
distort_40,3
distort_40,3
distort_40,3
distort_40,40
distort_40,1
distort_40,5
distort_40,6
distort_40,30
distort_40,13
distort_40,1
distort_40,142
distort_40,74
distort_40,53
distort_40,1
distort_40,11
distort_40,14
distort_40,14
distort_40,1
distort_40,36
distort_40,54
distort_40,261
distort_40,8
distort_40,16
distort_40,3
distort_40,13
distort_40,7
distort_40,6
distort_40,26
distort_40,12
distort_40,2
distort_40,1
distort_40,5
distort_40,10
distort_40,1
distort_40,1
distort_40,3
distort_40,19
distort_40,6
distort_40,50
distort_40,13
distort_40,45
distort_40,56
distort_40,19
distort_40,15
distort_40,1
distort_40,4
distort_40,7
distort_40,2
distort_40,36
distort_40,8
distort_40,133
distort_40,1
distort_40,10
distort_40,124
distort_40,64
distort_40,1
distort_40,6
distort_40,14
distort_40,44
distort_40,5
distort_40,13
distort_40,3
distort_40,48
distort_40,38
distort_40,3
distort_40,1
distort_40,35
distort_40,1
distort_40,143
distort_40,11
distort_40,14
distort_40,13
distort_40,7
distort_40,2
distort_40,7
distort_40,7
distort_40,93
distort_40,4
distort_40,5
distort_40,1
distort_40,3
distort_40,4
distort_40,3
distort_40,3
distort_40,4
distort_40,7
distort_40,2
distort_40,1
distort_40,3
distort_40,6
distort_40,7
distort_40,3
distort_40,1
distort_40,1
distort_40,42
distort_40,1
distort_40,2
distort_40,58
distort_40,58
distort_40,1
distort_40,5
distort_40,11
distort_40,7
distort_40,28
distort_40,1
distort_40,21
distort_40,75
distort_40,7
distort_40,3
distort_40,3
distort_40,3
distort_40,3
distort_40,113
